,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2078,300789.SZ,20240221,15.21,16.5,15.15,15.69,15.62,0.07,0.4481,29955.41,47768.349
2079,300598.SZ,20240221,36.0,38.09,35.82,36.76,37.5,-0.74,-1.9733,68354.35,253285.056
2080,301512.SZ,20240221,40.33,42.99,39.8,41.56,40.98,0.58,1.4153,18996.26,79435.131
2081,301175.SZ,20240221,4.55,4.85,4.52,4.7,4.59,0.11,2.3965,280340.0,131516.242
2082,300489.SZ,20240221,13.56,14.38,13.2,13.71,13.65,0.06,0.4396,22263.09,31120.753
2083,300444.SZ,20240221,5.38,5.66,5.38,5.48,5.45,0.03,0.5505,177031.29,98301.952
2084,301045.SZ,20240221,16.58,17.82,16.5,17.19,16.81,0.38,2.2606,17250.34,29887.393
2085,300743.SZ,20240221,9.16,9.96,9.08,9.43,9.22,0.21,2.2777,47812.75,45871.056
2086,300217.SZ,20240221,4.29,4.49,4.26,4.36,4.33,0.03,0.6928,296921.49,130279.196
2087,300231.SZ,20240221,8.49,8.92,8.23,8.52,8.88,-0.36,-4.0541,357575.04,307689.596
2088,300294.SZ,20240221,27.73,28.87,27.4,28.0,27.96,0.04,0.1431,65875.71,185362.703
2089,301107.SZ,20240221,20.0,24.01,19.94,24.01,20.01,4.0,19.99,40325.97,93736.807
2090,301297.SZ,20240221,19.02,20.08,18.81,19.32,19.44,-0.12,-0.6173,121495.15,236996.079
2091,300851.SZ,20240221,20.03,21.83,19.9,21.0,20.29,0.71,3.4993,17370.7,36619.197
2092,301223.SZ,20240221,14.62,15.15,14.59,14.85,14.75,0.1,0.678,10846.63,16187.668
2093,301322.SZ,20240221,33.06,34.67,32.65,33.6,33.43,0.17,0.5085,13896.41,47134.566
2094,300256.SZ,20240221,2.06,2.23,2.06,2.17,2.1,0.07,3.3333,393173.64,85397.848
2095,300979.SZ,20240221,59.36,59.64,57.87,58.35,59.97,-1.62,-2.7014,19945.46,116459.844
2096,301220.SZ,20240221,27.07,28.4,26.62,27.73,27.38,0.35,1.2783,4916.44,13683.788
2097,301148.SZ,20240221,14.47,15.49,14.42,15.04,14.64,0.4,2.7322,24037.16,36253.397
2098,300275.SZ,20240221,8.09,8.73,8.03,8.34,8.27,0.07,0.8464,85591.4,72164.199
2099,301255.SZ,20240221,29.48,32.74,29.28,30.7,30.48,0.22,0.7218,36505.91,115245.967
2100,300901.SZ,20240221,6.34,6.94,6.34,6.67,6.43,0.24,3.7325,52745.48,35414.309
2101,301042.SZ,20240221,25.81,28.26,25.32,26.86,26.18,0.68,2.5974,28361.05,76856.07
2102,301193.SZ,20240221,16.3,16.31,15.6,15.91,16.09,-0.18,-1.1187,17296.2,27555.612
2103,300876.SZ,20240221,15.28,16.45,15.06,15.86,15.25,0.61,4.0,13583.5,21676.968
2104,301052.SZ,20240221,32.5,34.07,31.69,32.88,32.99,-0.11,-0.3334,108332.57,358256.09
2105,300533.SZ,20240221,23.42,26.22,23.18,24.73,24.03,0.7,2.913,192976.92,475458.729
2106,300765.SZ,20240221,30.0,31.16,29.72,29.92,30.49,-0.57,-1.8695,164582.19,498883.126
2107,300514.SZ,20240221,11.94,12.65,11.85,12.16,12.01,0.15,1.249,104968.0,129745.758
2108,300301.SZ,20240221,1.45,1.54,1.44,1.5,1.47,0.03,2.0408,131462.4,19819.574
2109,300371.SZ,20240221,8.1,8.59,7.98,8.21,8.18,0.03,0.3667,40564.22,33819.495
2110,300347.SZ,20240221,42.66,45.09,42.4,44.02,43.25,0.77,1.7803,168283.62,739538.81
2111,300569.SZ,20240221,4.8,5.03,4.76,4.91,4.83,0.08,1.6563,191904.12,94230.353
2112,301101.SZ,20240221,30.77,32.19,30.01,31.17,30.89,0.28,0.9064,10793.26,33808.397
2113,300655.SZ,20240221,7.06,7.45,6.98,7.17,7.11,0.06,0.8439,235885.52,170934.105
2114,300536.SZ,20240221,14.72,16.03,14.72,15.61,15.02,0.59,3.9281,80541.32,125523.212
2115,301103.SZ,20240221,23.78,25.41,23.6,24.35,24.04,0.31,1.2895,19174.36,46970.278
2116,300509.SZ,20240221,4.13,4.58,4.13,4.35,4.22,0.13,3.0806,105831.75,46406.579
2117,300480.SZ,20240221,15.9,18.08,15.46,16.72,16.77,-0.05,-0.2982,194015.74,317173.853
2118,300662.SZ,20240221,20.42,21.41,20.15,20.71,20.64,0.07,0.3391,27401.97,57189.439
2119,300983.SZ,20240221,22.89,23.63,22.65,23.13,23.04,0.09,0.3906,7786.8,18130.464
2120,300831.SZ,20240221,8.6,9.19,8.58,8.86,8.78,0.08,0.9112,32625.15,29239.973
2121,300825.SZ,20240221,9.74,10.6,9.51,10.2,9.74,0.46,4.7228,150525.84,154253.762
2122,300683.SZ,20240221,23.75,24.64,23.45,24.04,24.04,0.0,0.0,15980.0,38732.661
2123,300252.SZ,20240221,6.26,6.61,6.2,6.37,6.34,0.03,0.4732,159524.11,102664.352
2124,301258.SZ,20240221,23.72,25.25,23.72,24.58,24.24,0.34,1.4026,18812.8,46500.079
2125,300321.SZ,20240221,12.05,13.29,11.85,13.07,12.04,1.03,8.5548,36707.86,46938.303
2126,300962.SZ,20240221,12.24,13.49,12.2,12.8,12.39,0.41,3.3091,61715.53,79459.49
2127,301213.SZ,20240221,24.6,26.25,24.28,25.38,24.96,0.42,1.6827,16385.9,42096.117
2128,301278.SZ,20240221,40.5,42.7,39.5,41.57,41.11,0.46,1.1189,22072.02,91618.885
2129,300999.SZ,20240221,31.7,32.68,31.53,32.33,31.79,0.54,1.6986,75990.21,245515.282
2130,300966.SZ,20240221,15.21,16.35,15.02,15.49,15.22,0.27,1.774,38101.38,59569.241
2131,300455.SZ,20240221,9.44,9.92,9.38,9.61,9.55,0.06,0.6283,128661.16,124959.05
2132,300840.SZ,20240221,16.29,16.45,15.83,16.02,16.31,-0.29,-1.7781,52597.78,85381.997
2133,300338.SZ,20240221,2.93,3.91,2.91,3.69,3.27,0.42,12.844,681751.74,222596.302
2134,301381.SZ,20240221,24.82,26.15,24.75,25.33,25.12,0.21,0.836,31619.74,81015.761
2135,300328.SZ,20240221,4.65,4.96,4.63,4.79,4.7,0.09,1.9149,122986.9,59429.931
2136,301505.SZ,20240221,24.0,25.3,23.3,24.45,24.29,0.16,0.6587,33795.87,83041.708
2137,301086.SZ,20240221,30.02,32.22,30.01,31.15,30.5,0.65,2.1311,8963.29,28233.881
2138,300751.SZ,20240221,115.48,120.57,114.19,116.8,116.5,0.3,0.2575,21770.02,255930.376
2139,300864.SZ,20240221,16.88,17.55,16.42,17.1,16.6,0.5,3.012,22841.08,39211.699
2140,301102.SZ,20240221,14.21,14.99,14.16,14.54,14.53,0.01,0.0688,30465.15,44624.735
2141,300624.SZ,20240221,99.87,104.4,99.86,100.58,104.95,-4.37,-4.1639,247156.6,2511728.051
2142,301237.SZ,20240221,18.26,19.65,18.06,18.83,18.44,0.39,2.115,8904.21,16962.123
2143,301502.SZ,20240221,41.9,45.19,41.6,43.34,42.8,0.54,1.2617,68849.83,299532.996
2144,300481.SZ,20240221,12.97,13.57,12.96,13.17,13.17,0.0,0.0,35918.56,47846.959
2145,300865.SZ,20240221,11.8,12.97,11.78,12.71,11.8,0.91,7.7119,23602.15,29261.148
2146,301308.SZ,20240221,80.68,83.4,79.81,80.72,83.8,-3.08,-3.6754,67853.68,552445.541
2147,300521.SZ,20240221,8.5,10.05,8.43,9.1,8.61,0.49,5.6911,61807.93,57401.6
2148,300261.SZ,20240221,5.67,6.01,5.64,5.82,5.75,0.07,1.2174,162664.93,95165.745
2149,300532.SZ,20240221,12.82,13.44,12.82,13.03,12.99,0.04,0.3079,131098.11,172948.627
2150,300868.SZ,20240221,12.22,13.11,12.04,12.68,12.26,0.42,3.4258,24275.36,30903.728
2151,300705.SZ,20240221,34.92,34.92,33.0,33.1,34.92,-1.82,-5.2119,47686.05,161009.673
2152,300225.SZ,20240221,5.32,5.7,5.25,5.53,5.37,0.16,2.9795,152845.0,84862.194
2153,002729.SZ,20240221,13.51,15.06,13.29,15.06,13.69,1.37,10.0073,68714.28,98330.003
2154,600396.SH,20240221,2.35,2.39,2.31,2.34,2.36,-0.02,-0.8475,122145.36,28886.497
2155,002158.SZ,20240221,20.06,20.48,19.8,19.97,20.05,-0.08,-0.399,46167.22,93071.983
2156,001236.SZ,20240221,9.13,9.69,9.11,9.41,9.3,0.11,1.1828,107127.42,101412.699
2157,688115.SH,20240221,21.94,23.88,21.53,22.4,21.97,0.43,1.9572,10924.64,25052.893
2158,600409.SH,20240221,5.19,5.4,5.11,5.22,5.2,0.02,0.3846,247745.5,130493.837
2159,603721.SH,20240221,20.8,22.45,19.37,20.92,20.79,0.13,0.6253,348374.93,731798.78
2160,002777.SZ,20240221,18.64,19.88,18.5,19.04,19.09,-0.05,-0.2619,122109.3,235748.64
2161,002144.SZ,20240221,8.23,8.65,8.17,8.36,8.28,0.08,0.9662,45266.68,38333.324
2162,603698.SH,20240221,12.1,12.52,12.0,12.15,12.16,-0.01,-0.0822,31540.79,38899.517
2163,000559.SZ,20240221,4.64,4.8,4.59,4.67,4.65,0.02,0.4301,198936.36,93786.747
2164,000411.SZ,20240221,9.88,10.18,9.82,10.01,9.94,0.07,0.7042,51995.0,52173.653
2165,600774.SH,20240221,6.31,6.77,6.25,6.61,6.38,0.23,3.605,53545.99,35175.888
2166,688083.SH,20240221,79.52,84.49,78.29,80.56,80.65,-0.09,-0.1116,15175.22,124478.664
2167,002468.SZ,20240221,7.76,8.0,7.68,7.84,7.81,0.03,0.3841,121662.15,95909.706
2168,002432.SZ,20240221,40.06,40.51,39.71,40.23,40.2,0.03,0.0746,109967.08,441864.567
2169,000620.SZ,20240221,1.52,1.58,1.51,1.52,1.54,-0.02,-1.2987,308714.0,47626.965
2170,002523.SZ,20240221,2.71,2.82,2.68,2.75,2.74,0.01,0.365,504096.65,139460.708
2171,000833.SZ,20240221,4.65,4.86,4.61,4.76,4.66,0.1,2.1459,53553.01,25455.621
2172,603230.SH,20240221,12.5,13.2,12.35,12.67,12.77,-0.1,-0.7831,185857.49,238324.587
2173,600859.SH,20240221,14.5,15.03,14.4,14.74,14.62,0.12,0.8208,173665.67,256598.388
2174,871694.BJ,20240221,16.74,17.29,16.47,16.85,16.88,-0.03,-0.1777,4399.14,7479.997
2175,688186.SH,20240221,13.71,14.27,13.42,13.94,13.78,0.16,1.1611,35282.86,49494.727
2176,001324.SZ,20240221,16.65,18.13,16.65,17.59,16.89,0.7,4.1445,40590.95,71018.11
2177,000987.SZ,20240221,5.9,6.13,5.85,5.95,5.93,0.02,0.3373,353785.41,212199.731
2178,603231.SH,20240221,17.25,18.33,17.18,17.57,17.43,0.14,0.8032,65633.1,116415.071
2179,600256.SH,20240221,7.14,7.33,7.13,7.25,7.18,0.07,0.9749,792074.59,576667.742
2180,688535.SH,20240221,65.31,68.0,64.78,65.4,69.1,-3.7,-5.3546,31569.79,208863.72
2181,002925.SZ,20240221,16.0,16.27,15.73,15.89,15.92,-0.03,-0.1884,41075.34,65604.186
2182,688281.SH,20240221,112.79,115.99,109.88,112.96,112.9,0.06,0.0531,10065.99,114379.639
2183,002806.SZ,20240221,6.99,7.68,6.9,7.35,7.02,0.33,4.7009,106122.38,78227.551
2184,600635.SH,20240221,2.87,2.95,2.85,2.89,2.88,0.01,0.3472,191052.74,55585.67
2185,600585.SH,20240221,24.39,25.08,24.23,24.74,24.46,0.28,1.1447,215950.4,534564.541
2186,688788.SH,20240221,26.0,27.17,25.41,26.48,26.06,0.42,1.6117,5092.85,13557.564
2187,600576.SH,20240221,6.1,6.33,6.0,6.16,6.13,0.03,0.4894,99101.2,61497.756
2188,688369.SH,20240221,22.32,24.45,22.08,23.11,22.58,0.53,2.3472,36776.31,86244.889
2189,836826.BJ,20240221,8.15,8.53,8.0,8.05,8.0,0.05,0.625,54536.78,44953.05
2190,688499.SH,20240221,26.0,27.56,25.69,26.57,26.14,0.43,1.645,20962.72,56146.806
2191,601398.SH,20240221,5.34,5.47,5.33,5.41,5.35,0.06,1.1215,3467348.93,1875270.275
2192,688262.SH,20240221,20.14,21.18,19.97,20.52,20.37,0.15,0.7364,69031.18,143007.942
2193,002767.SZ,20240221,10.27,11.41,10.24,11.41,10.37,1.04,10.0289,113861.45,124707.608
2194,300165.SZ,20240221,3.58,3.93,3.53,3.77,3.61,0.16,4.4321,211827.8,80631.578
2195,002080.SZ,20240221,14.68,15.18,14.31,14.68,14.62,0.06,0.4104,186062.2,275654.372
2196,603536.SH,20240221,9.18,9.8,8.9,9.49,9.19,0.3,3.2644,193445.32,183439.1
2197,603211.SH,20240221,13.97,14.77,13.78,14.3,14.0,0.3,2.1429,85562.57,123597.462
2198,600039.SH,20240221,8.46,8.63,8.33,8.37,8.49,-0.12,-1.4134,456058.74,387243.623
2199,002960.SZ,20240221,13.64,13.99,13.5,13.77,13.67,0.1,0.7315,79087.66,109348.407
2200,603867.SH,20240221,24.38,25.41,24.01,24.66,24.38,0.28,1.1485,20526.88,50933.153
2201,002851.SZ,20240221,23.22,24.0,22.86,23.18,23.43,-0.25,-1.067,35921.96,84492.672
2202,600152.SH,20240221,4.68,4.92,4.6,4.78,4.68,0.1,2.1368,131731.0,63279.943
2203,688425.SH,20240221,3.97,4.08,3.95,4.04,3.98,0.06,1.5075,313389.41,126486.659
2204,600612.SH,20240221,69.0,71.46,68.6,69.61,69.01,0.6,0.8694,12931.34,90773.244
2205,300017.SZ,20240221,8.86,9.07,8.76,8.77,8.95,-0.18,-2.0112,947093.12,843110.21
2206,300200.SZ,20240221,5.88,6.17,5.84,6.03,5.95,0.08,1.3445,94861.79,57465.007
2207,688800.SH,20240221,25.45,28.1,25.45,27.01,26.1,0.91,3.4866,30437.91,82354.866
2208,000531.SZ,20240221,5.53,5.7,5.47,5.57,5.54,0.03,0.5415,63235.8,35430.026
2209,603266.SH,20240221,18.49,19.96,18.35,18.82,18.48,0.34,1.8398,160080.04,306507.774
2210,002606.SZ,20240221,6.8,7.05,6.73,6.92,6.82,0.1,1.4663,82427.37,57142.417
2211,001299.SZ,20240221,10.3,10.92,10.19,10.73,10.33,0.4,3.8722,48715.52,52230.143
2212,300019.SZ,20240221,13.9,14.48,13.74,13.79,13.53,0.26,1.9217,74366.98,104829.675
2213,002737.SZ,20240221,26.4,27.06,26.3,26.55,26.76,-0.21,-0.7848,60630.46,161582.263
2214,000831.SZ,20240221,27.78,28.8,27.45,27.66,28.2,-0.54,-1.9149,477428.07,1339298.682
2215,002405.SZ,20240221,6.84,7.15,6.74,6.92,6.85,0.07,1.0219,409814.67,286335.299
2216,002210.SZ,20240221,1.5,1.55,1.48,1.53,1.5,0.03,2.0,229655.74,35122.742
2217,002103.SZ,20240221,5.88,6.38,5.85,6.12,6.0,0.12,2.0,562381.5,344578.059
2218,873593.BJ,20240221,34.24,35.89,33.41,33.56,34.9,-1.34,-3.8395,30229.88,105339.213
2219,002360.SZ,20240221,5.4,5.67,5.34,5.55,5.42,0.13,2.3985,57450.85,31815.405
2220,600515.SH,20240221,3.77,3.83,3.75,3.76,3.77,-0.01,-0.2653,443457.18,168131.027
2221,605377.SH,20240221,19.05,19.7,19.05,19.3,19.39,-0.09,-0.4642,18094.26,35141.719
2222,600182.SH,20240221,12.79,13.38,12.78,13.07,12.92,0.15,1.161,20620.01,27209.157
2223,600151.SH,20240221,4.88,5.2,4.81,5.01,4.9,0.11,2.2449,217870.1,110089.683
2224,601019.SH,20240221,10.02,10.25,9.83,9.96,10.1,-0.14,-1.3861,114813.5,115266.361
2225,002188.SZ,20240221,4.0,4.24,3.91,4.06,4.03,0.03,0.7444,145810.77,60235.668
2226,600742.SH,20240221,7.86,8.19,7.81,8.01,7.86,0.15,1.9084,175681.21,141839.468
2227,600213.SH,20240221,5.1,5.62,4.95,5.62,5.11,0.51,9.9804,266710.66,146508.783
2228,600210.SH,20240221,4.7,4.78,4.67,4.68,4.7,-0.02,-0.4255,149348.1,70627.05
2229,003006.SZ,20240221,14.84,15.25,14.56,14.75,14.85,-0.1,-0.6734,42795.0,63539.397
2230,872895.BJ,20240221,11.8,12.28,11.32,11.36,11.8,-0.44,-3.7288,32265.17,37921.925
2231,603172.SH,20240221,11.78,12.58,11.66,12.1,11.92,0.18,1.5101,46268.97,56494.893
2232,688314.SH,20240221,21.76,22.85,21.61,21.8,22.05,-0.25,-1.1338,9999.0,22269.923
2233,002576.SZ,20240221,12.19,12.9,12.17,12.5,12.41,0.09,0.7252,51485.66,65254.377
2234,605266.SH,20240221,51.23,53.1,50.39,51.59,51.54,0.05,0.097,7627.93,39592.916
2235,300194.SZ,20240221,3.57,3.67,3.51,3.6,3.57,0.03,0.8403,309697.0,111738.284
2236,002175.SZ,20240221,2.05,2.2,2.05,2.15,2.08,0.07,3.3654,627119.11,134831.671
2237,600882.SH,20240221,13.29,14.15,13.18,13.72,13.35,0.37,2.7715,60032.25,82478.537
2238,000519.SZ,20240221,12.23,12.61,12.12,12.35,12.32,0.03,0.2435,194357.31,241869.432
2239,603073.SH,20240221,14.24,15.0,14.13,14.65,14.39,0.26,1.8068,18139.35,26629.538
2240,833523.BJ,20240221,11.82,13.68,11.82,12.27,11.92,0.35,2.9362,29834.96,37641.653
2241,600655.SH,20240221,6.56,6.77,6.53,6.62,6.59,0.03,0.4552,270185.16,179961.56
2242,600023.SH,20240221,5.6,5.63,5.47,5.5,5.65,-0.15,-2.6549,888300.66,491279.805
2243,300183.SZ,20240221,11.07,11.75,11.07,11.33,11.24,0.09,0.8007,66865.32,76635.774
2244,605488.SH,20240221,10.15,11.18,10.15,10.62,10.33,0.29,2.8074,71280.81,76449.537
2245,000793.SZ,20240221,1.42,1.52,1.39,1.47,1.44,0.03,2.0833,712843.17,105179.797
2246,688352.SH,20240221,10.27,10.64,10.14,10.44,10.39,0.05,0.4812,92196.43,96235.535
2247,002991.SZ,20240221,71.62,74.15,71.06,73.01,71.62,1.39,1.9408,10633.77,77692.083
2248,002015.SZ,20240221,9.23,9.61,9.15,9.37,9.29,0.08,0.8611,165635.11,156132.38
2249,600360.SH,20240221,5.88,6.13,5.84,5.96,5.96,0.0,0.0,219070.71,131826.195
2250,600491.SH,20240221,2.8,3.01,2.77,2.91,2.81,0.1,3.5587,279400.37,81402.099
2251,688090.SH,20240221,21.88,23.08,21.39,22.03,21.89,0.14,0.6396,9902.48,22189.997
2252,688039.SH,20240221,30.0,34.0,29.0,33.65,28.36,5.29,18.653,149890.31,475002.657
2253,600725.SH,20240221,2.26,2.41,2.24,2.34,2.27,0.07,3.0837,169421.29,39678.37
2254,600619.SH,20240221,5.15,5.55,5.09,5.23,5.21,0.02,0.3839,238061.99,127060.37
2255,000928.SZ,20240221,6.19,6.73,6.18,6.5,6.19,0.31,5.0081,978156.35,632307.867
2256,600173.SH,20240221,3.62,3.87,3.61,3.75,3.68,0.07,1.9022,82088.69,30930.702
2257,836221.BJ,20240221,14.98,16.16,14.79,15.35,15.19,0.16,1.0533,64973.37,101626.063
2258,002494.SZ,20240221,3.07,3.41,3.05,3.41,3.1,0.31,10.0,222844.13,72792.343
2259,600328.SH,20240221,7.48,7.7,7.45,7.53,7.51,0.02,0.2663,160579.64,121912.18
2260,000819.SZ,20240221,15.05,15.33,14.81,14.99,15.12,-0.13,-0.8598,26594.22,40319.911
2261,002916.SZ,20240221,56.75,58.03,56.27,56.88,57.38,-0.5,-0.8714,37531.69,214589.667
2262,603801.SH,20240221,14.45,16.17,14.36,15.59,14.7,0.89,6.0544,136552.6,211460.425
2263,002486.SZ,20240221,2.11,2.25,2.09,2.18,2.13,0.05,2.3474,168766.0,37063.533
2264,001289.SZ,20240221,19.05,19.39,18.91,19.08,19.27,-0.19,-0.986,40659.46,77851.832
2265,000993.SZ,20240221,8.3,8.62,8.24,8.42,8.39,0.03,0.3576,128498.55,109189.297
2266,688176.SH,20240221,5.94,6.29,5.86,6.06,5.96,0.1,1.6779,166412.31,101089.177
2267,600022.SH,20240221,1.37,1.4,1.36,1.37,1.37,0.0,0.0,678531.29,93797.022
2268,600108.SH,20240221,2.57,2.65,2.55,2.61,2.57,0.04,1.5564,261202.96,68177.514
2269,688389.SH,20240221,17.98,18.44,17.46,17.8,17.88,-0.08,-0.4474,36602.33,65871.097
2270,300051.SZ,20240221,8.39,9.0,8.35,8.77,8.53,0.24,2.8136,52093.26,45887.356
2271,601138.SH,20240221,17.73,17.86,17.25,17.55,18.49,-0.94,-5.0838,2485908.73,4361411.875
2272,002797.SZ,20240221,5.52,5.7,5.48,5.55,5.56,-0.01,-0.1799,693328.86,388474.281
2273,688392.SH,20240221,51.4,55.15,51.4,53.23,52.44,0.79,1.5065,9310.49,50045.355
2274,002387.SZ,20240221,7.67,8.05,7.48,7.84,7.76,0.08,1.0309,193147.74,151553.518
2275,605228.SH,20240221,8.1,8.79,8.08,8.46,8.21,0.25,3.0451,66002.2,56428.063
2276,300065.SZ,20240221,6.68,7.23,6.66,6.99,6.78,0.21,3.0973,301523.45,211749.393
2277,300102.SZ,20240221,6.01,6.15,5.92,5.98,6.03,-0.05,-0.8292,172965.36,104873.476
2278,600386.SH,20240221,2.94,3.19,2.92,3.1,2.97,0.13,4.3771,268280.56,82779.41
2279,688603.SH,20240221,44.63,47.2,43.21,45.22,45.57,-0.35,-0.768,8906.79,40698.029
2280,002566.SZ,20240221,6.23,6.49,6.12,6.38,6.23,0.15,2.4077,88064.03,55940.992
2281,603217.SH,20240221,14.0,14.78,13.84,14.27,14.04,0.23,1.6382,49583.6,71288.024
2282,688566.SH,20240221,23.07,24.55,23.07,23.76,23.49,0.27,1.1494,18446.13,44245.624
2283,603500.SH,20240221,9.1,9.59,9.02,9.25,9.13,0.12,1.3143,23476.2,22063.461
2284,600633.SH,20240221,10.3,10.69,10.23,10.4,10.63,-0.23,-2.1637,450120.73,470912.318
2285,000158.SZ,20240221,7.38,7.9,7.38,7.62,7.52,0.1,1.3298,1004140.16,769585.711
2286,603408.SH,20240221,11.03,11.38,11.0,11.13,11.17,-0.04,-0.3581,21740.39,24325.945
2287,600729.SH,20240221,30.6,32.16,30.01,30.68,30.85,-0.17,-0.5511,37149.3,115487.8
2288,688275.SH,20240221,46.67,48.47,46.22,47.27,46.91,0.36,0.7674,5242.17,24985.164
2289,300020.SZ,20240221,5.88,6.2,5.81,6.0,5.96,0.04,0.6711,309876.95,187696.515
2290,605337.SH,20240221,11.21,11.74,11.1,11.39,11.2,0.19,1.6964,37818.81,43376.334
2291,002431.SZ,20240221,2.01,2.1,1.97,2.06,2.01,0.05,2.4876,185370.7,38100.738
2292,600021.SH,20240221,8.24,8.39,8.19,8.27,8.28,-0.01,-0.1208,312863.87,259674.081
2293,002809.SZ,20240221,7.28,7.67,7.2,7.45,7.28,0.17,2.3352,42077.92,31490.27
2294,002678.SZ,20240221,4.16,4.6,4.16,4.38,4.24,0.14,3.3019,95117.7,41766.26
2295,688563.SH,20240221,50.02,51.55,50.02,50.49,50.66,-0.17,-0.3356,15298.17,77866.241
2296,688559.SH,20240221,26.71,28.22,26.55,27.13,26.75,0.38,1.4206,42144.76,115821.813
2297,002745.SZ,20240221,7.15,7.48,7.09,7.26,7.23,0.03,0.4149,175530.2,128675.925
2298,600864.SH,20240221,5.4,5.67,5.36,5.49,5.49,0.0,0.0,970668.33,537240.303
2299,600513.SH,20240221,8.16,8.55,8.08,8.31,8.24,0.07,0.8495,111704.7,93212.475
2300,688215.SH,20240221,22.99,24.51,22.66,23.54,22.95,0.59,2.5708,5614.07,13358.425
2301,002294.SZ,20240221,29.11,29.58,28.58,28.98,29.36,-0.38,-1.2943,62105.84,180204.733
2302,688200.SH,20240221,82.3,85.6,81.68,83.08,83.3,-0.22,-0.2641,11902.85,99546.876
2303,002942.SZ,20240221,12.16,13.36,11.88,12.81,12.18,0.63,5.1724,12313.35,15618.808
2304,002430.SZ,20240221,26.58,27.22,26.1,26.46,26.65,-0.19,-0.7129,64620.44,172479.808
2305,603929.SH,20240221,17.0,17.91,16.81,17.15,17.15,0.0,0.0,63918.0,111316.482
2306,600287.SH,20240221,4.14,4.45,4.13,4.35,4.2,0.15,3.5714,216571.22,93654.079
2307,688238.SH,20240221,6.29,6.68,6.21,6.48,6.32,0.16,2.5316,104453.97,67887.942
2308,600690.SH,20240221,23.92,24.39,23.81,24.06,24.05,0.01,0.0416,284320.94,687735.789
2309,688269.SH,20240221,25.63,27.31,25.5,26.36,25.94,0.42,1.6191,14810.54,39294.099
2310,002626.SZ,20240221,13.14,13.8,13.1,13.37,13.33,0.04,0.3001,54103.0,73095.309
2311,688075.SH,20240221,33.32,39.03,33.17,36.3,33.72,2.58,7.6512,16229.9,58183.194
2312,836547.BJ,20240221,21.36,22.47,21.23,21.6,21.78,-0.18,-0.8264,8748.36,19038.601
2313,688592.SH,20240221,32.6,34.64,32.21,33.48,32.15,1.33,4.1369,14238.09,48189.092
2314,002289.SZ,20240221,4.37,4.54,4.32,4.37,4.39,-0.02,-0.4556,22378.6,9987.127
2315,003013.SZ,20240221,15.15,15.8,14.99,15.23,15.2,0.03,0.1974,34399.0,53022.433
2316,688197.SH,20240221,41.85,41.99,40.47,41.21,41.9,-0.69,-1.6468,4438.33,18331.646
2317,688002.SH,20240221,37.34,38.5,36.93,37.31,37.82,-0.51,-1.3485,80335.46,303272.351
2318,600150.SH,20240221,32.51,33.84,32.51,32.93,32.77,0.16,0.4883,695042.22,2317549.517
2319,688201.SH,20240221,12.0,13.15,11.71,12.48,12.11,0.37,3.0553,59890.31,75278.718
2320,000507.SZ,20240221,4.72,4.88,4.71,4.81,4.77,0.04,0.8386,149614.88,71923.536
2321,600804.SH,20240221,3.24,3.35,3.17,3.21,3.27,-0.06,-1.8349,333097.0,108982.261
2322,600281.SH,20240221,2.61,2.89,2.61,2.89,2.63,0.26,9.8859,180406.29,51020.727
2323,002976.SZ,20240221,21.89,23.66,21.4,22.98,21.51,1.47,6.834,84474.08,194006.589
2324,002170.SZ,20240221,4.58,4.75,4.53,4.65,4.61,0.04,0.8677,107245.34,50228.787
2325,002888.SZ,20240221,12.94,13.75,12.55,13.27,12.96,0.31,2.392,111774.73,148379.537
2326,688631.SH,20240221,25.75,27.21,25.7,26.1,25.95,0.15,0.578,17823.94,47192.955
2327,688300.SH,20240221,40.22,40.44,39.25,39.28,41.0,-1.72,-4.1951,27651.57,110087.169
2328,002305.SZ,20240221,1.62,1.71,1.6,1.66,1.63,0.03,1.8405,382561.0,63811.306
2329,603396.SH,20240221,38.29,40.92,38.02,39.35,38.91,0.44,1.1308,43943.85,174396.835
2330,002433.SZ,20240221,2.1,2.1,2.1,2.1,2.0,0.1,5.0,17051.0,3580.71
2331,603566.SH,20240221,15.79,16.46,15.62,15.99,15.97,0.02,0.1252,34046.57,55034.423
2332,002012.SZ,20240221,3.68,3.95,3.65,3.82,3.73,0.09,2.4129,289347.46,110722.251
2333,603035.SH,20240221,14.13,14.99,14.1,14.6,14.24,0.36,2.5281,79689.7,117084.32
2334,603010.SH,20240221,9.1,9.49,9.1,9.2,9.2,0.0,0.0,31330.43,29247.06
2335,688660.SH,20240221,3.65,3.88,3.59,3.76,3.66,0.1,2.7322,125701.91,47439.011
2336,002329.SZ,20240221,4.05,4.29,4.01,4.18,4.08,0.1,2.451,201533.52,84465.007
2337,600196.SH,20240221,23.8,24.31,23.72,24.02,23.99,0.03,0.1251,133621.47,321918.044
2338,605388.SH,20240221,8.41,8.95,8.35,8.62,8.49,0.13,1.5312,71997.78,62439.326
2339,831396.BJ,20240221,6.11,6.32,6.02,6.11,6.18,-0.07,-1.1327,141126.36,87320.693
2340,000782.SZ,20240221,4.2,4.35,4.16,4.26,4.21,0.05,1.1876,80952.0,34611.555
